Ensembl.ID	Mouse.Brain.RP.R1	Mouse.Brain.RP.R2	Mouse.Brain.RP.R3	Mouse.Liver.RP.R1	Mouse.Liver.RP.R2	Mouse.Liver.RP.R3	Mouse.Testis.RP.R1	Mouse.Testis.RP.R2	Mouse.Testis.RP.R3	Opossum.Brain.RP.R1	Opossum.Brain.RP.R2	Opossum.Brain.RP.R3	Opossum.Liver.RP.R1	Opossum.Liver.RP.R2	Opossum.Liver.RP.R3	Opossum.Testis.RP.R1	Opossum.Testis.RP.R2	Opossum.Testis.RP.R3	Mouse.Brain.TR.R1	Mouse.Brain.TR.R2	Mouse.Brain.TR.R3	Mouse.Liver.TR.R1	Mouse.Liver.TR.R2	Mouse.Liver.TR.R3	Mouse.Testis.TR.R1	Mouse.Testis.TR.R2	Mouse.Testis.TR.R3	Opossum.Brain.TR.R1	Opossum.Brain.TR.R2	Opossum.Brain.TR.R3	Opossum.Liver.TR.R1	Opossum.Liver.TR.R2	Opossum.Liver.TR.R3	Opossum.Testis.TR.R1	Opossum.Testis.TR.R2	Opossum.Testis.TR.R3
ENSMUSG00000020260	14.828	11.3817	11.5808	15.0181	11.3925	10.8661	18.8829	20.0449	17.4308	6.8259	10.8756	10.0664	19.6215	17.6086	27.6264	8.6253	11.8123	14.5469	20.3454	20.8864	21.2914	18.9578	24.973	26.2861	46.3461	59.9163	62.3278	13.1721	22.4689	18.5255	29.7622	25.2887	23.5727	13.4889	17.2957	20.7232
ENSMUSG00000051220	0	0	0	0	0	0	2.2785	2.1818	2.5332	0	0	0	1.211	1.7317	1.4827	0	0	0	0	0	0	0	0	0	2.4602	2.7653	2.7793	0	0	0	1.7917	2.6368	1.746	0	0	0
ENSMUSG00000041954	0	0	0	0	0	0	1.1085	0	0	0	0.3896	0.376	2.0452	0.796	2.7172	0.9108	0.7366	0.9896	0	0	0	0	0	0	0.245	0	0	0.7229	0	1.1476	2.0959	1.4682	2.2835	0.6043	0.3484	0.585
ENSMUSG00000022383	2.841	2.2128	2.388	190.0711	187.8528	133.4198	9.3786	5.6722	6.0977	1.9274	2.6847	3.3051	128.573	108.6924	103.2776	3.5939	2.4526	3.2753	2.6115	3.0236	2.7103	194.9192	200.1405	151.4797	5.441	5.7411	7.3541	6.7839	9.3825	8.3433	213.4571	218.2031	163.1026	4.3209	4.6361	5.0632
ENSMUSG00000022441	1.2563	2.0826	1.9904	0	0	0	72.7492	116.2303	111.1753	0.6356	0.5251	1.5012	0	0	0	31.1569	34.1302	43.8987	1.8611	3.3997	2.6533	0	0	0	131.3965	222.2897	210.4888	5.051	1.7651	9.5998	0	0	0	46.9362	53.4763	58.0948
ENSMUSG00000042099	4.9128	4.4001	3.8099	3.8839	3.5769	2.1869	15.8887	17.0888	13.4834	4.2901	7.5046	8.463	8.661	8.0118	6.7426	2.7223	2.3711	3.1003	6.9867	8.914	6.7246	5.5617	8.348	6.1689	88.0275	93.7822	94.8064	8.315	18.3912	19.8161	10.1315	12.8531	10.2638	10.1699	8.0272	9.1123
ENSMUSG00000028943	0.3296	0.3347	0.1642	0	0	0	71.4296	70.1409	64.6498	4.754	2.8251	3.8539	28.4092	42.6271	29.5376	0	0	0	0.5997	0.5411	0.2855	0	0	0	24.7006	18.3754	15.3156	1.0843	1.9156	1.3772	10.8995	13.885	12.877	0	0	0
ENSMUSG00000016942	0	0	0	187.4935	202.5543	138.5681	0	0	0	0	0	0	166.0168	171.7222	172.4984	0	0	0	0	0	0	451.5995	561.8137	441.8975	0	0	0	0	0	0	204.7432	223.805	163.7618	0	0	0
ENSMUSG00000051518	42.4046	52.2701	44.3518	97.0128	87.7527	65.9265	37.7046	38.4263	37.4461	29.6714	31.5981	37.6201	29.2504	42.4223	41.642	18.1608	14.6183	15.5871	22.0233	26.5784	24.5821	42.9242	38.4219	41.3305	30.6958	39.0463	36.3597	40.9821	36.4085	34.7647	19.4282	23.8915	26.2755	16.1057	17.6729	16.7726
ENSMUSG00000043391	41.4628	38.5205	39.1429	9.4213	6.6589	11.6037	7.3341	2.849	3.6823	15.7223	20.3702	21.9249	8.2955	4.7186	8.5034	1.5843	1.908	2.0867	20.1146	24.1889	17.5763	6.8354	8.9756	7.8335	2.1351	0.4241	1.2262	49.6586	44.787	51.8145	11.0308	9.1577	14.1753	5.3509	3.4968	5.365
ENSMUSG00000032532	593.7693	1000.239	843.8943	0	0	0	0	0	0	1345.6709	1117.4339	1194.3405	2.0331	0.3775	2.2345	0	0	0	182.8901	502.7958	430.5495	0	0	0	0	0	0	468.0271	553.1565	524.8428	1.243	0	1.4943	0	0	0
ENSMUSG00000035158	4.4052	3.7313	4.268	5.1181	7.0732	2.7251	0	0	0	2.4216	2.8061	3.8847	3.9196	1.911	3.7279	8.7289	8.6548	11.5009	5.3122	5.4106	5.1293	5.4357	3.8368	3.5204	0	0	0	3.6213	3.5679	3.7848	3.1151	3.5063	4.177	14.7513	15.6092	15.0033
ENSMUSG00000025020	29.6134	18.3618	29.9492	0	0	0	0	0	0	161.2847	101.9094	151.4093	0	0	0	0.4706	0.7033	0.8921	22.7422	23.6387	25.8996	0	0	0	0	0	0	120.6018	119.8764	167.1051	0	0	0	1.998	3.2233	4.3467
ENSMUSG00000050447	11.9764	9.9717	11.7315	0	0	0	0.4168	0	0.103	0.502	2.4505	2.4045	0	0	0	0	0	0	8.6469	8.3333	8.6063	0	0	0	0.6448	0.3735	0.3201	0.9246	3.5811	1.6147	0	0	0	0	0	0
ENSMUSG00000038843	0.4573	0.4838	0.2805	0	0	0	0	0	0	0.6471	0.6646	0.6012	0.6005	0.446	0	0.556	0.2827	0.151	2.0903	2.0615	1.9878	0	0	0	0	0	0	3.3287	2.9403	2.0551	1.3215	1.0057	0.5296	1.0919	0.9359	0.3571
ENSMUSG00000042272	20.1369	26.9739	26.8518	0	0	0	15.3541	18.2017	16.7882	56.5924	55.4784	47.7759	30.0488	20.1882	31.7704	6.5437	7.0801	5.3749	23.3463	25.0928	26.8476	0	0	0	16.8894	14.4676	15.8999	47.8706	42.6192	38.1261	36.4245	33.6098	32.3094	9.8817	8.9148	8.0306
ENSMUSG00000075415	110.4798	74.8417	72.8031	29.7961	27.1701	25.7824	37.6789	33.1287	34.2584	33.0864	35.7638	34.5504	23.8551	22.6311	29.7768	20.6546	20.6989	16.7161	34.739	27.679	30.094	23.6935	20.54	18.8004	4.6604	3.5568	4.0938	43.6917	41.9887	40.7795	27.0526	34.0446	45.8948	25.5393	22.7994	23.4863
ENSMUSG00000039968	12.0328	15.7885	16.3726	11.1588	9.2297	12.4129	10.3557	11.9242	13.8988	9.33	8.4641	6.9645	4.135	4.5968	4.7504	12.2842	13.644	12.0695	15.4057	13.9311	12.2144	12.6415	11.638	13.7506	10.3112	10.4691	8.9285	12.7723	14.5015	14.6082	10.6873	14.3951	11.0124	19.023	15.6573	19.7576
ENSMUSG00000043659	12.6351	6.8424	6.6683	0	0	0	0	0	0	0.2482	0.4927	0.2674	0	0	0	2.5496	2.0089	3.815	5.7618	3.0332	3.0277	0	0	0	0	0	0	0	0.2795	0.2177	0	0	0	13.133	10.2333	14.0667
ENSMUSG00000055235	0.2102	0.1404	0.1587	0	0	0	0	0	0	0	0	0	0.2636	0.2694	0.3678	11.5785	8.1894	10.1825	0.8436	0.9149	1.6549	0	0	0	0	0	0	0	0	0	1.5964	0.6627	0.6397	8.3533	5.7174	9.6066
ENSMUSG00000030278	0	0	0	0	0	0	0.8247	2.412	6.2	0	0	0	260.5865	413.7957	472.7745	0	0	0	0	0	0	0	0	1.7863	0.1822	2.5342	1.8999	0	0	0	161.0682	182.4504	196.3578	0	0	0
ENSMUSG00000096146	7.8816	11.2038	10.132	0	0	0	0.1004	0	0.0373	12.8096	10.2337	14.9406	17.9565	19.5418	14.0246	0.1345	0.221	0.065	9.2855	20.357	16.872	0	0	0	0.0776	0.135	0.1446	9.1445	12.238	15.4013	27.8614	31.1572	20.1628	0.2221	0.1647	0.1152
ENSMUSG00000031502	9.2316	6.5088	5.1656	43.783	33.6214	17.7164	21.074	12.3181	12.9925	4.108	9.3614	8.3634	52.62	43.8277	32.5339	21.0132	13.2415	14.9202	12.8216	16.1522	11.1378	32.4797	37.7652	32.7332	13.765	11.4176	11.2092	11.034	19.5552	15.0756	41.5952	40.0972	28.0657	15.023	14.0506	9.9779
ENSMUSG00000050234	3.7446	2.5185	2.6881	5.6821	4.4378	2.9659	5.1737	4.2125	4.6407	1.9083	3.4819	5.0974	9.2049	7.1195	15.1026	5.6756	3.2806	6.3309	2.0299	2.2827	1.4934	2.1457	4.1616	1.2728	1.7282	1.4227	1.9976	2.7842	4.9036	5.0213	5.3945	3.3038	8.6644	3.8388	2.357	3.2258
ENSMUSG00000109865	26.2382	27.2895	28.8207	24.7044	21.4276	20.6217	31.2642	29.4891	28.637	19.1341	19.0971	16.693	12.2186	10.1823	10.2521	27.6507	29.6219	23.9449	32.8071	35.1904	36.5025	24.5029	26.6671	27.5073	32.4046	30.0207	30.6658	17.8176	19.1592	16.8979	12.0476	11.9254	12.1435	35.0384	34.1786	31.0409
ENSMUSG00000079164	0.2376	0.0763	0.1076	4.011	4.8001	5.1949	0.7535	0.4537	0.3977	0	0.0166	0	0	0.0555	0.0506	0	0.0128	0.0301	0.3052	0.1773	0.2245	7.5846	7.3595	5.2931	0.3886	0.2149	0.2104	0	0	0	0.1462	0.1821	0.3954	0.0294	0.0084	0
ENSMUSG00000022710	44.4556	47.8831	48.1246	32.4225	27.3066	35.1291	82.2007	117.8705	124.4664	77.9125	79.139	73.8851	42.6461	43.7196	61.6644	113.1457	127.0694	103.114	90.5364	91.6411	89.8365	71.7294	71.1986	68.5872	243.5297	322.5332	333.8237	86.2193	81.2826	77.4221	69.3332	78.7577	83.3498	177.6094	179.2563	166.5428
ENSMUSG00000044231	12.2006	11.3863	10.8217	4.0652	2.6246	3.0804	2.1004	1.6764	1.4843	6.1751	4.5092	5.6049	0.8714	1.3057	1.4589	0	0	0	10.2284	16.5757	14.5691	2.674	2.1696	3.7946	1.1336	1.1163	1.0409	4.0349	4.3331	6.562	0.3126	1.5571	0.9864	0	0	0
ENSMUSG00000014198	0	0	0	0	0	0	0.8234	0.6484	0.9155	0.1886	0.2007	0.2324	0.2644	0	0	1.0505	0.5774	0.4937	0	0	0	0	0	0	0.294	0.1703	0.1459	0.5584	0.9107	0.2837	0.1186	0	0.3563	0.7837	0.3302	0.4741
ENSMUSG00000009214	0.405	0.3445	0.2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0687	0.2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096351	2.3807	1.1124	1.5269	0	0	0	1.3429	5.0369	3.0511	4.7127	2.5288	5.3986	2.9072	2.0897	1.602	0.8417	0.7544	0.7206	2.6282	1.3975	2.425	0	0	0	1.6347	3.4329	3.6005	8.0925	7.1723	8.4905	19.8405	18.7558	12.0127	6.8771	10.6473	10.1567
ENSMUSG00000078486	0.0607	0.1623	0.0114	0	0	0.1838	0.0135	0	0.0101	0	0	0	1.2021	0.6786	0.2355	1.7617	1.6655	1.958	0.0271	0.3397	0.0398	0	0	0.3715	0	0.0728	0.0156	0	0	0	1.3191	1.6425	0.6905	2.6301	2.5703	2.542
ENSMUSG00000007594	101.0278	93.8515	75.9872	20.0981	12.7495	12.5479	0	0	0	15.4534	10.2647	24.9238	0	0	0	0	0	0	53.6695	67.229	66.8483	19.5958	14.377	16.3168	0	0	0	17.0545	14.8443	28.9025	0	0	0	0	0	0
ENSMUSG00000051950	12.4117	12.4627	14.224	0	0	0	4.8955	3.8647	3.6888	6.7522	11.6698	6.248	4.7587	3.6924	2.3829	2.9826	2.4122	2.5573	9.9983	11.794	11.3287	0	0	0	3.1137	1.9743	1.7229	5.2701	8.152	6.2506	3.077	2.3758	1.8866	2.0778	2.0395	2.3946
ENSMUSG00000024427	8.5818	10.2348	9.0716	1.6639	16.1917	4.1138	0	0	0	14.5001	11.3208	11.3966	18.2231	24.131	20.6429	3.781	1.765	4.0669	5.4497	4.154	5.1317	3.4225	12.4051	4.9017	0	0	0	12.9566	13.361	9.0345	14.4239	16.2033	21.5231	0.9324	1.122	1.1283
ENSMUSG00000018507	8.4768	6.1909	6.725	0.2834	0.27	0.5326	0	0	0	1.6016	1.7777	1.8218	2.9468	2.2837	1.7953	245.1599	216.2557	294.8711	10.3434	8.5205	9.8624	1.4448	0.8793	2.6889	0	0	0	2.3351	2.856	2.4975	1.64	2.2125	2.7109	166.0525	176.3931	197.379
ENSMUSG00000100241	3.941	0.3498	1.778	0	0	0	0.3883	0.6458	0.4385	1.0683	4.0335	5.2006	0	0	0	0	0	0	1.9358	0.3733	1.2726	0	0	0	0.6579	1.74	0.8519	1.5808	3.0936	3.9152	0	0	0	0	0	0
ENSMUSG00000032289	2.6393	2.4443	3.1701	0	0	0	1.0382	1.1552	0.9535	10.8111	12.7718	9.0767	0	0	0	0	0	0	2.8332	3.337	3.7739	0	0	0	1.938	2.5791	3.3796	7.8911	8.315	5.5122	0	0	0	0	0	0
ENSMUSG00000030708	0.7478	0.5514	0.876	0	0	0	118.3758	193.3155	181.2583	5.6602	6.603	6.6865	0.1504	0	0	25.5482	29.5911	51.7931	0.6899	0.2886	0.8121	0	0	0	285.1055	480.8186	503.8488	7.7762	12.7833	13.301	0.2023	0.7561	0.365	51.6379	54.4261	69.7523
ENSMUSG00000026162	2.7084	3.2905	1.5055	9.527	5.9021	6.3653	4.3177	8.1909	8.329	6.1683	6.7825	7.1392	14.9496	18.8396	17.8004	6.8308	7.1211	7.854	3.1621	5.0521	2.3263	18.8875	11.3288	9.7918	13.5425	27.1926	29.4973	5.3249	4.6312	5.786	16.1614	18.8386	12.8206	29.0041	25.5967	28.5168
ENSMUSG00000032815	0	0	0	0	0	0	3.5162	4.4479	4.4698	1.4295	1.6999	2.2053	1.4418	1.5503	1.9759	8.5796	8.5737	7.3512	0	0	0	0.6555	0	0	5.9725	6.424	6.5255	3.1534	4.5865	5.2769	2.5174	4.2789	3.9057	16.3907	20.0664	17.3268
ENSMUSG00000063804	1.142	0.4017	0.5785	0	0	0	2.711	2.9117	3.557	0	0	0	0	0	0	1.7729	1.4897	2.5395	10.0512	6.3348	7.3352	0	0	0	6.518	7.4859	8.4813	0	0	0	0	0	0	4.2773	3.3049	3.002
ENSMUSG00000047992	5.5833	2.3498	3.2134	0	0	0	0	0	0	3.3135	2.6897	3.149	0	0	0	3.5735	4.5014	4.3985	6.0249	5.1211	4.4324	0	0	0	0	0	0	3.051	4.2758	5.3887	0	0	0	6.2439	5.5166	6.134
ENSMUSG00000055884	3.0926	3.0418	3.209	1.2497	0.8973	1.3319	3.0299	3.0933	3.7608	1.1909	0.6115	1.1874	0	0	0	3.2648	2.2502	2.7288	11.1953	10.1655	9.6207	6.4813	5.7563	4.8043	8.5639	8.0812	8.4896	2.609	1.6649	3.0975	0	0	0	9.4339	6.4415	9.6852
ENSMUSG00000050270	0	0	0	38.1251	68.9362	47.467	0	0	0	1.7991	2.1513	2.5261	56.4423	43.6588	61.3214	12.2944	15.694	13.321	0	0	0	17.3296	14.7631	20.5413	0	0	0	0.6777	1.2894	1.8649	30.1109	18.1805	19.5251	41.957	44.5047	39.0063
ENSMUSG00000031490	1.0391	3.6106	2.2748	56.2903	66.2114	39.5966	16.3914	9.2183	10.2988	24.754	16.8693	35.8844	379.1096	435.8308	351.6389	31.693	29.6181	27.8341	1.2974	3.7475	3.1362	52.0024	52.893	58.9141	10.6843	8.9484	10.5418	18.7101	17.4351	24.3994	262.6486	197.897	197.2619	18.874	15.5559	18.323
ENSMUSG00000029503	0	0	0	0	0	0	32.4647	36.1759	37.3131	0	0	0.4235	0	0	0	22.7544	28.0822	29.2258	0	0	0	0	0	0	16.7524	17.0552	24.3852	0.4071	0	0.2585	0	0	0	20.2862	20.9717	26.9389
ENSMUSG00000051427	3.2174	2.431	2.0597	0	0	0	15.1847	22.7589	22.8531	1.0777	1.8367	1.7769	0.7561	0.7724	0.7327	57.2057	78.926	99.3968	8.6086	9.4373	7.8101	0	0	0	39.9705	71.0053	60.7886	7.4784	5.7468	6.9697	1.9493	3.2192	2.4453	361.2079	386.069	365.9064
ENSMUSG00000036766	147.6039	117.2076	160.0741	0	0	0	0.3037	1.4627	0	410.0933	531.6786	364.0269	0.6978	21.9308	12.4283	58.1213	48.2753	57.3147	88.9081	67.7077	88.7356	0	0	0	0.9395	0	0	134.6307	193.9003	138.8448	0.5776	10.3382	4.4694	160.0011	99.2071	111.3159
ENSMUSG00000018727	0	0	0	3.3768	8.7615	5.2292	2.343	3.0903	2.6875	0	0	0	0	0	0	0	0	0	0	0	0	4.7819	13.579	6.4964	24.6832	27.1474	33.1542	0	0	0	0	0	0	0	0	0
ENSMUSG00000049866	52.604	42.2824	41.7241	3.4142	3.124	1.8821	6.8677	3.8595	4.5623	53.2459	34.8313	66.6981	2.4323	1.8635	1.3571	5.6363	7.4422	12.1816	44.7627	57.9115	51.1883	4.4094	5.7899	4.794	20.0692	26.8078	26.0738	94.3499	69.0363	105.4404	1.6358	2.4444	2.6547	3.6162	12.5485	9.5473
ENSMUSG00000046593	7.1699	14.8127	8.9423	0	0	0	0	0	0	3.6133	3.4674	9.1282	0	0	0	1.1253	0.601	2.7174	4.9118	9.0456	7.1588	0	0	0	0	0	0.1438	5.8224	4.4762	8.5569	0	0	0	0.9026	0.6735	2.8269
ENSMUSG00000031274	1.1788	0.8264	0.8916	0.5445	0.8526	0.6578	4.07	2.4281	3.3693	0	0	0	0	0	0	1.124	1.1788	2.114	2.2234	1.9826	1.4264	0.9253	1.1664	1.882	3.2937	2.7946	2.9713	0	0	0	0	0	0	1.9733	2.3154	2.5268
ENSMUSG00000041936	15.5237	14.4584	13.2085	13.4187	13.8881	10.7742	3.1489	1.9641	1.7235	30.0065	30.1522	32.622	13.0243	5.0196	5.3684	0	0	0	36.8372	51.1667	35.0785	22.3181	26.5182	23.2372	1.8987	2.6484	2.1948	129.394	137.2147	154.0988	17.1971	7.7511	6.904	0	0	0
ENSMUSG00000059493	2.7116	1.2357	2.3445	0	0	0	0	0	0	4.1503	3.802	4.248	0	0	0	2.8852	2.5992	3.1086	3.4758	1.5026	2.4677	0	0	0	0	0	0	6.8736	7.3849	7.4461	0	0	0	2.3916	2.014	2.5193
ENSMUSG00000048787	3.7254	4.7638	4.5825	3.111	2.3887	5.1967	14.7112	17.2119	21.2822	5.8379	7.3289	5.5211	2.7347	2.5608	2.8258	17.6407	15.5898	21.1864	16.4214	15.5481	14.3492	14.0979	10.9914	14.348	108.469	159.6835	167.9578	17.2417	19.1993	15.2796	8.3781	7.6339	7.0625	36.6307	39.6624	46.2643
ENSMUSG00000035878	3.3825	2.6949	3.3145	92.5682	123.811	100.9008	0	0	0	1.0006	0.7258	0.5806	28.1795	44.8782	25.739	8.7417	3.4564	3.8898	2.2045	1.1729	1.9206	97.6596	86.6084	71.7698	0	0	0	6.2721	1.7336	2.4978	27.6878	46.989	22.9852	10.1786	4.304	4.7625
ENSMUSG00000027703	0	0	0	0	0	0	15.1659	21.9202	24.3065	0	0	0	0	0	0	6.8144	7.4304	6.5743	0	0	0	0	0	0	35.9123	54.1105	61.283	0	0	0	0	0	0	19.8674	23.5778	20.3301
ENSMUSG00000048029	2.7555	0.8986	2.2991	0	0	0	25.1561	20.4189	24.1468	0.0632	0.3297	0.4999	0	0	0	55.364	52.0716	54.3244	2.3988	0.7624	1.4274	0	0	0	51.0411	29.8945	32.4272	0.6991	0.57	0.6104	0	0	0	272.7386	226.1608	222.7245
ENSMUSG00000042978	19.0474	16.0206	15.877	11.9809	6.2504	4.4238	6.2245	7.1563	6.9462	12.8097	13.2082	11.5897	13.5396	16.3677	16.8798	1.1141	0.8906	1.9958	29.8247	49.2465	43.1123	17.359	11.9975	12.8025	10.829	10.4201	13.3104	35.6528	46.9538	46.9984	33.0023	50.7036	54.7312	2.3333	2.0089	3.8291
ENSMUSG00000075256	0.6216	1.2253	2.2524	1.7702	1.1248	1.8483	0	0	0	0.2646	0.4071	0.7983	0	0	0	45.8709	88.2477	49.044	0.8316	1.6234	3.7931	8.5236	10.8816	8.1179	0	0	0	0.7309	0.7151	1.1603	0	0	0	64.3329	86.4704	79.7398
ENSMUSG00000058897	34.5264	22.2312	33.9528	0	0	0	0	0	0	91.8306	71.8229	74.2158	0	0	0	0	0	0	33.8557	21.9323	36.9803	0	0	0	0	0	0	92.5927	57.9834	51.7671	0	0	0	0	0	0
ENSMUSG00000042377	0	0	0	1.1026	1.8681	1.3427	1.7632	1.5852	1.4142	8.8487	7.5935	9.1092	10.6351	7.517	7.5426	0.4719	0.7206	0.4459	0	0	0	1.7693	1.33	1.3946	1.476	1.2988	1.6692	19.3335	14.095	17.7084	6.1409	7.827	8.0553	0.5082	0.5609	0.5446
ENSMUSG00000079502	0.6332	0.3847	0.5866	0	0	0	12.2727	15.154	12.7347	0.8301	0.9393	1.61	0	0	0	16.4832	22.2122	32.2259	0.231	0.1074	0.2266	0	0	0	5.7229	7.0642	6.6098	0.5503	0.673	0.4368	0	0	0	16.1141	17.8743	22.103
ENSMUSG00000047067	11.3644	9.0592	7.45	9.8039	10.5697	2.4162	3.2927	1.5139	1.8193	3.3726	1.4854	2.3034	1.8593	1.3057	0.6482	0.148	0.2188	0.0643	13.7363	17.7586	17.1694	10.3783	9.639	8.3863	3.3343	3.863	3.1718	4.9207	3.8517	6.6245	1.2503	3.1141	1.8789	1.9474	1.2315	1.6724
ENSMUSG00000045838	2.5451	1.9407	1.3392	1.7266	0.5485	0.2163	0	0	0	2.4768	3.4558	3.7197	0	0	0	25.9244	26.791	44.1423	3.9657	4.8873	3.1532	0.9779	2.0232	1.2012	0	0	0	5.8184	5.8643	5.6449	0	0	0	64.7104	50.9798	52.6196
ENSMUSG00000017119	65.1388	67.2363	66.4206	131.0179	142.5785	112.667	61.2322	89.5547	95.638	53.1667	54.0837	49.4727	130.4539	138.5407	151.5921	135.8373	164.8267	148.2875	82.952	81.2363	85.8357	166.6165	179.5958	154.2121	351.0976	702.538	653.2926	48.5113	48.4198	50.2719	167.2665	168.3602	178.3209	388.3509	393.7665	409.5777
ENSMUSG00000069670	23.8738	22.2061	22.4048	0	0	0	0	0	0	44.9529	45.2122	39.517	0	0	0	0	0	0	37.7128	32.4202	41.2779	0	0	0	0	0	0	47.9285	62.1724	58.4512	0	0	0	0	0	0
ENSMUSG00000064225	22.1969	23.2433	25.7741	285.9441	181.3998	138.7125	15.3539	18.5528	16.7409	26.3677	24.71	26.9048	66.4327	84.8443	34.9137	2.7427	1.7584	2.5841	16.9271	27.617	25.6757	314.4855	203.4695	206.5712	47.3465	75.8227	68.4821	24.467	32.2465	32.0122	62.4719	61.319	39.3628	14.305	15.3711	14.5406
ENSMUSG00000030979	16.5331	17.1258	16.9113	15.2601	20.3998	18.8068	7.5618	5.1406	7.8645	21.4888	19.0143	20.6791	37.6629	32.5478	33.2819	24.9987	14.7037	19.3111	17.7602	20.006	19.3566	21.7217	35.1444	30.2712	17.2652	18.8554	21.774	23.1296	27.8577	25.9201	38.4132	30.346	33.2633	31.2167	33.3291	32.6954
ENSMUSG00000036985	46.2915	47.1992	51.9606	138.7957	107.2332	137.5101	20.9007	14.7065	16.1887	25.9817	31.1805	21.483	7.992	3.7284	4.3306	5.7526	5.3022	4.1092	16.5383	18.6321	21.0715	110.9329	102.7473	99.136	5.1187	1.591	2.7884	38.5863	45.1078	40.0721	17.0973	7.1674	8.1909	6.3616	4.394	3.5403
ENSMUSG00000063821	0	0	0	0	0	0	5.9546	4.1601	5.0534	0	0	0	0	0	0	5.7982	6.516	5.3845	0	0	0	0	0	0	7.4542	7.3327	7.0678	0	0	0	0	0	0	21.5827	20.5747	19.0299
ENSMUSG00000050830	8.2247	3.1261	4.4999	0	0	0	0	0	0	7.2343	5.7242	6.6538	0	0	0	0	0	0	21.0638	17.5002	21.3875	0	0	0	0	0	0	16.6811	13.3969	12.8231	0	0	0	0	0	0
ENSMUSG00000033931	23.0285	20.7637	22.3148	33.26	26.5398	24.8213	23.8695	22.7662	22.373	34.848	40.0222	37.4338	30.6744	32.5878	27.9802	38.1846	49.2674	36.8718	22.3651	17.2789	20.1581	21.4347	17.165	17.3297	13.1667	11.2025	12.406	39.307	35.513	36.9541	24.4674	36.9026	32.088	26.5323	25.7253	21.1832
ENSMUSG00000036805	0	0	0	0	0	0	0	0	0	0	0	0	2.5339	2.9972	2.4804	0.7725	0.952	1.2718	0	0	0	0	0	0	0	0	0	0	0	0	1.435	1.3404	2.5877	3.0812	2.9516	3.6083
ENSMUSG00000049551	2.4675	1.179	1.5609	0	0	0	1.5233	1.3359	1.8898	2.1986	1.1927	2.0752	3.0808	2.4728	1.4325	0	0	0	3.5776	4.8599	3.3916	0.0755	0.046	0	2.5103	2.6264	2.8986	6.9207	7.025	9.597	4.4397	2.5801	2.6686	0	0	0
ENSMUSG00000022245	0	0	0	0	0	0	0.2866	0.2046	0.4012	0	0.328	0.3692	0	0	0	2.2261	1.071	2.3858	0	0	0	0	0	0	1.5765	1.1129	1.5648	0.2028	0	0.1288	0	0	0	3.5608	4.6663	4.9747
ENSMUSG00000041577	17.3624	18.5628	14.6045	76.8491	77.4211	62.9045	19.196	11.5115	17.7028	11.265	13.2116	14.9588	29.2035	15.3831	8.2779	14.9346	5.8831	8.4009	2.0775	1.6093	1.2312	19.8543	11.0027	12.4044	0.8016	0.5572	0.6863	7.2289	6.9047	8.1974	11.4804	3.8805	5.2248	2.5379	0.8172	1.7948
ENSMUSG00000028890	6.8201	7.6115	7.7225	8.1103	4.8683	6.6431	14.9452	23.7519	24.8127	4.4434	3.6247	3.886	5.7657	4.7634	4.3071	6.0973	5.7394	5.4572	8.9297	9.6767	9.14	13.5166	10.4021	13.0212	44.3331	63.2604	53.7987	9.2859	7.528	7.3881	10.001	7.2825	9.6794	14.8695	18.8863	23.5377
ENSMUSG00000042997	4.9563	2.9194	4.4684	22.7983	24.9055	12.5724	9.6772	6.863	4.6213	6.1623	5.9708	6.5797	29.7547	25.0356	32.4856	51.6479	54.8862	48.2894	5.3421	4.7322	4.9472	15.7024	16.212	14.6591	5.4124	4.8548	4.1918	11.7761	8.0809	11.1062	29.7138	26.5956	32.0929	77.8901	95.0972	83.9116
ENSMUSG00000062585	0	0	0	8.1044	6.6415	3.7954	0	0	0	0	0	0	0.742	0.2757	0.8154	0	0.0953	0.0747	0	0	0	6.1781	6.4221	4.3115	0	0	0	0	0	0	0.4535	0.3388	0.7635	0.0365	0.063	0
ENSMUSG00000018595	0.4293	0.0239	0.0203	0	0	0	0	0	0	1.4875	1.6163	1.4729	0	0	0	0	0	0	0.2393	0.1001	0.1056	0	0	0	0	0	0	0.9995	0.9508	0.9521	0	0	0	0	0	0
ENSMUSG00000060568	3.0576	3.9194	3.9215	0	0	0	0	0	0	3.8088	3.7083	2.6046	0	0	0	0	0	0	8.0974	10.7086	11.1771	0	0	0	0.0579	0.6046	0.3021	11.3814	11.8785	6.5529	0	0	0	0	0	0
ENSMUSG00000038540	0	0	0	0	0	0	0.6251	0.7528	0.3816	0	0	0	1.3302	0.5519	4.1748	0.4708	0.2901	0.7674	0	0	0	0	0	0	0.512	1.1864	0.8048	0	0	0	2.1246	0.6267	6.15	0.3332	0.8165	0.7055
ENSMUSG00000042367	0	0	0	0	0	0	2.8621	5.3228	4.9408	0	0	0	0	0	0.3186	0.2181	0.1613	1.3274	0	0	0	0	0	0	2.6904	3.6041	4.5484	0	0	0	0.1153	0	0.1385	0.9262	0.8812	2.2977
